admin_dong_code,sigungu_name,admin_dong_name,category,category_label,major_category,major_category_label,major_category_weight,indicator,indicator_label,raw_or_derived_value,deprivation_percentile_0_100,within_category_weight,weighted_score,evidence_type,value_status_ko,estimate_used,estimation_method_ko,estimation_reason,confidence_level,quality_note,indicator_policy_triggered
21020690,서구,남부민2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.585912,54.146341,0.3,16.243902,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030510,동구,초량1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.737637,31.707317,0.3,9.512195,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030520,동구,초량2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,13.758999,4.390244,0.3,1.317073,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030530,동구,초량3동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.861137,47.804878,0.3,14.341463,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030550,동구,초량6동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.675218,72.682927,0.3,21.804878,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21030560,동구,수정1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.958072,84.878049,0.3,25.463415,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21030570,동구,수정2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,12.879223,5.853659,0.3,1.756098,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030590,동구,수정4동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.420436,56.585366,0.3,16.97561,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030600,동구,수정5동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.796433,87.804878,0.3,26.341463,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21030660,동구,범일2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,13.136538,5.365854,0.3,1.609756,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030680,동구,범일5동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.609239,92.682927,0.3,27.804878,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21030700,동구,좌천동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,9.316367,13.170732,0.3,3.95122,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21030710,동구,범일1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,6.950599,20.97561,0.3,6.292683,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040530,영도구,남항동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,9.883664,11.707317,0.3,3.512195,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040540,영도구,영선1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,13.640346,4.878049,0.3,1.463415,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040550,영도구,영선2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.853098,67.804878,0.3,20.341463,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040590,영도구,봉래1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,7.591523,17.560976,0.3,5.268293,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040630,영도구,청학1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.612198,92.195122,0.3,27.658537,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21040640,영도구,청학2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.144397,43.414634,0.3,13.02439,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040650,영도구,동삼1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.920317,65.853659,0.3,19.756098,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040660,영도구,동삼2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.614267,91.707317,0.3,27.512195,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21040670,영도구,동삼3동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.506098,74.634146,0.3,22.390244,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21040680,영도구,신선동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.907065,46.829268,0.3,14.04878,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21040690,영도구,봉래2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.049649,84.390244,0.3,25.317073,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050520,부산진구,부전2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,17.159124,1.463415,0.3,0.439024,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050540,부산진구,연지동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.472285,36.585366,0.3,10.97561,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050550,부산진구,초읍동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.643351,73.170732,0.3,21.95122,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050560,부산진구,양정1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,6.571435,21.95122,0.3,6.585366,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050570,부산진구,양정2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,7.315805,19.02439,0.3,5.707317,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050610,부산진구,전포2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.741835,89.268293,0.3,26.780488,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050640,부산진구,부암1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.339339,78.536585,0.3,23.560976,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050660,부산진구,부암3동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.310763,96.097561,0.3,28.829268,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050680,부산진구,당감2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.402709,76.585366,0.3,22.97561,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050700,부산진구,당감4동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.172051,41.95122,0.3,12.585366,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050720,부산진구,가야2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.040035,98.536585,0.3,29.560976,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050740,부산진구,개금1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,7.60997,17.073171,0.3,5.121951,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050750,부산진구,개금2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,11.392258,8.292683,0.3,2.487805,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050760,부산진구,개금3동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.833471,87.317073,0.3,26.195122,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050770,부산진구,범천1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,11.988541,7.317073,0.3,2.195122,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050800,부산진구,당감1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.809329,29.756098,0.3,8.926829,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050810,부산진구,가야1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.640962,50.731707,0.3,15.219512,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050820,부산진구,부전1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,25.112367,0.0,0.3,0.0,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21050830,부산진구,전포1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,3.409894,76.097561,0.3,22.829268,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21050840,부산진구,범천2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.873081,86.341463,0.3,25.902439,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21060510,동래구,수민동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.334441,40.0,0.3,12.0,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060520,동래구,복산동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.137055,44.390244,0.3,13.317073,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060550,동래구,온천1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,6.346599,25.853659,0.3,7.756098,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060560,동래구,온천2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.411248,38.536585,0.3,11.560976,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060570,동래구,온천3동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,5.336787,39.512195,0.3,11.853659,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060580,동래구,사직1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,10.603914,9.756098,0.3,2.926829,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060590,동래구,사직2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,2.947123,85.365854,0.3,25.609756,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,True
21060600,동래구,사직3동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.929432,46.341463,0.3,13.902439,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060610,동래구,안락1동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,12.019256,6.829268,0.3,2.04878,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
21060620,동래구,안락2동,healthcare_supply,의료공급 접근,living_services_settlement,생활 인프라·주거,0.25,pharmacy_per_10000_smoothed,소지역 보정 약국 공급량,4.154562,60.487805,0.3,18.146341,reconstructed_proxy,재구성·보정값,True,운영시설 재구성 및 소지역 수축 보정,완전한 행정동별 약국 공급률 관측표가 없어 시설목록의 2025 운영 여부를 재구성·공간집계하고 작은 인구 분모를 보정함,medium_low,동 경계 내 약국 수이며 운영시간·조제역량·경계 밖 접근을 반영하지 않음,False
